User ID,Time of Attempt,Authentication Method,Success/Failure,IP Address,Location,Device,Fraudulent
user_201,2024-07-27 21:41:23.708568,password,True,195.200.28.98,New York,desktop,False
user_386,2024-07-30 21:41:23.708580,otp,True,194.192.197.138,London,desktop,False
user_587,2024-08-05 21:41:23.708593,otp,False,109.187.13.14,New York,tablet,True
user_850,2024-07-30 21:41:23.708604,biometric,True,233.209.21.221,London,tablet,False
user_373,2024-07-24 21:41:23.708616,otp,True,35.18.133.16,New York,mobile,False
user_595,2024-07-29 21:41:23.708628,otp,True,133.98.38.160,London,mobile,False
user_649,2024-07-28 21:41:23.708641,password,True,71.95.194.221,Berlin,desktop,False
user_74,2024-07-26 21:41:23.708653,biometric,True,242.205.206.168,London,mobile,False
user_127,2024-07-21 21:41:23.708666,biometric,True,54.154.231.245,San Francisco,desktop,False
user_117,2024-07-17 21:41:23.708677,biometric,True,29.245.18.28,New York,mobile,False
user_480,2024-08-06 21:41:23.708689,biometric,True,191.2.49.185,San Francisco,mobile,False
user_141,2024-07-14 21:41:23.708701,password,True,79.155.61.178,New York,mobile,False
user_318,2024-07-16 21:41:23.708713,password,True,221.46.96.144,Paris,tablet,False
user_647,2024-07-16 21:41:23.708728,otp,True,196.19.43.192,Paris,tablet,False
user_635,2024-07-23 21:41:23.708741,biometric,True,63.254.73.181,San Francisco,desktop,False
user_651,2024-07-20 21:41:23.708752,biometric,True,248.188.250.228,San Francisco,desktop,False
user_888,2024-07-12 21:41:23.708764,otp,True,143.209.250.73,Berlin,mobile,False
user_876,2024-07-17 21:41:23.708781,otp,False,71.19.108.250,Paris,mobile,True
user_356,2024-07-14 21:41:23.708793,otp,True,121.30.171.115,New York,mobile,False
user_325,2024-08-03 21:41:23.708805,otp,False,204.198.3.24,London,mobile,True
user_592,2024-07-15 21:41:23.708822,otp,True,126.222.86.66,Berlin,mobile,False
user_849,2024-08-09 21:41:23.708833,password,True,129.182.15.173,San Francisco,mobile,False
user_469,2024-08-11 21:41:23.708846,password,True,157.50.26.251,New York,tablet,False
user_729,2024-07-20 21:41:23.708858,otp,True,1.111.112.27,London,mobile,False
user_422,2024-07-20 21:41:23.708870,biometric,True,176.137.240.248,San Francisco,tablet,False
user_406,2024-07-20 21:41:23.708882,password,True,40.249.255.17,Berlin,mobile,False
user_6,2024-08-02 21:41:23.708893,password,True,191.170.48.215,New York,desktop,False
user_273,2024-07-21 21:41:23.708905,biometric,True,181.61.135.86,New York,tablet,False
user_849,2024-08-02 21:41:23.708918,biometric,True,166.138.12.133,Paris,desktop,False
user_109,2024-07-25 21:41:23.708934,password,True,17.109.18.249,London,mobile,False
user_902,2024-08-03 21:41:23.708946,password,True,17.81.198.137,Paris,tablet,False
user_424,2024-07-31 21:41:23.708960,biometric,True,225.121.156.236,New York,desktop,False
user_606,2024-07-28 21:41:23.708972,biometric,True,228.94.5.87,Paris,tablet,False
user_901,2024-07-22 21:41:23.708985,password,True,226.192.27.235,New York,desktop,False
user_22,2024-07-15 21:41:23.708997,otp,True,84.207.90.103,Paris,tablet,False
user_523,2024-07-26 21:41:23.709011,otp,True,17.83.169.1,New York,desktop,False
user_326,2024-07-31 21:41:23.709023,otp,True,72.90.146.10,San Francisco,desktop,False
user_764,2024-08-07 21:41:23.709036,otp,True,230.176.72.202,London,mobile,False
user_216,2024-07-24 21:41:23.709049,password,True,72.192.98.203,Berlin,desktop,False
user_830,2024-07-17 21:41:23.709062,password,True,41.54.150.138,New York,mobile,False
user_576,2024-07-22 21:41:23.709074,biometric,True,36.236.138.247,San Francisco,mobile,False
user_249,2024-07-27 21:41:23.709086,otp,False,50.105.14.164,London,tablet,True
user_651,2024-07-15 21:41:23.709099,password,True,95.231.109.113,London,mobile,False
user_571,2024-08-11 21:41:23.709111,biometric,True,205.238.25.57,New York,tablet,False
user_940,2024-08-07 21:41:23.709123,otp,True,211.157.26.176,London,mobile,False
user_26,2024-08-07 21:41:23.709134,otp,True,41.220.220.51,Berlin,mobile,False
user_671,2024-08-02 21:41:23.709146,biometric,True,81.45.214.200,New York,mobile,False
user_839,2024-07-18 21:41:23.709159,biometric,True,38.224.153.222,New York,tablet,False
user_685,2024-07-18 21:41:23.709171,otp,True,24.152.129.160,London,tablet,False
user_15,2024-08-01 21:41:23.709183,biometric,False,131.186.46.176,London,tablet,True
user_118,2024-07-21 21:41:23.709200,password,True,165.246.133.194,Berlin,mobile,False
user_105,2024-08-07 21:41:23.709212,biometric,True,19.175.116.180,Berlin,mobile,False
user_68,2024-07-23 21:41:23.709224,otp,True,232.240.12.204,London,mobile,False
user_692,2024-08-02 21:41:23.709233,password,True,15.209.27.66,London,desktop,False
user_123,2024-07-22 21:41:23.709241,biometric,True,111.70.165.106,New York,tablet,False
user_813,2024-07-26 21:41:23.709250,password,False,51.1.92.84,Berlin,mobile,True
user_782,2024-07-16 21:41:23.709263,password,True,109.23.162.96,San Francisco,desktop,False
user_897,2024-07-27 21:41:23.709272,otp,True,52.225.35.204,San Francisco,mobile,False
user_381,2024-07-24 21:41:23.709281,otp,True,33.88.112.127,Paris,mobile,False
user_944,2024-08-08 21:41:23.709290,biometric,True,223.117.145.86,New York,desktop,False
user_811,2024-07-20 21:41:23.709299,password,True,193.138.176.205,New York,mobile,False
user_839,2024-07-26 21:41:23.709308,otp,True,230.209.251.36,Paris,tablet,False
user_224,2024-07-20 21:41:23.709317,password,True,138.9.171.3,New York,tablet,False
user_541,2024-08-08 21:41:23.709327,password,True,126.167.6.222,London,mobile,False
user_915,2024-07-26 21:41:23.709336,password,True,34.182.226.7,New York,mobile,False
user_180,2024-07-14 21:41:23.709345,otp,True,162.43.251.66,San Francisco,desktop,False
user_217,2024-07-26 21:41:23.709354,biometric,True,38.139.136.32,Berlin,mobile,False
user_985,2024-08-07 21:41:23.709362,password,True,59.89.156.80,Paris,tablet,False
user_582,2024-07-21 21:41:23.709371,otp,False,96.161.149.28,New York,mobile,True
user_130,2024-07-24 21:41:23.709380,otp,True,124.107.124.140,New York,tablet,False
user_996,2024-08-03 21:41:23.709390,otp,False,94.70.114.74,Paris,tablet,True
user_83,2024-08-11 21:41:23.709402,biometric,True,221.12.127.201,Berlin,tablet,False
user_755,2024-07-17 21:41:23.709415,password,True,151.139.116.113,New York,tablet,False
user_715,2024-07-13 21:41:23.709424,otp,True,80.204.122.225,London,tablet,False
user_394,2024-08-04 21:41:23.709435,biometric,True,145.44.9.237,San Francisco,tablet,False
user_249,2024-08-08 21:41:23.709444,otp,True,152.220.54.14,Berlin,tablet,False
user_545,2024-08-05 21:41:23.709453,otp,True,104.104.178.210,London,desktop,False
user_104,2024-08-01 21:41:23.709464,password,False,120.137.217.129,New York,tablet,True
user_110,2024-08-10 21:41:23.709473,password,False,20.242.44.61,San Francisco,tablet,True
user_205,2024-08-10 21:41:23.709484,biometric,True,228.219.124.186,Berlin,desktop,False
user_189,2024-08-09 21:41:23.709494,password,True,58.107.208.78,San Francisco,desktop,False
user_451,2024-07-30 21:41:23.709503,biometric,True,216.93.224.57,Paris,desktop,False
user_528,2024-07-22 21:41:23.709512,biometric,False,22.49.96.54,San Francisco,desktop,True
user_731,2024-07-13 21:41:23.709521,password,True,217.129.236.173,Paris,tablet,False
user_634,2024-08-08 21:41:23.709530,otp,True,203.157.5.3,San Francisco,mobile,False
user_92,2024-07-16 21:41:23.709539,otp,True,208.180.253.142,Berlin,mobile,False
user_57,2024-07-20 21:41:23.709548,otp,False,249.250.6.248,New York,mobile,True
user_231,2024-08-05 21:41:23.709572,biometric,True,251.172.57.117,London,desktop,False
user_952,2024-08-01 21:41:23.709582,biometric,True,244.122.94.34,Paris,desktop,False
user_170,2024-07-17 21:41:23.709593,biometric,True,185.23.52.229,Berlin,desktop,False
user_309,2024-08-02 21:41:23.709606,password,False,183.85.108.64,Berlin,desktop,True
user_774,2024-07-13 21:41:23.709618,otp,True,177.225.125.82,Paris,mobile,False
user_681,2024-07-15 21:41:23.709630,biometric,False,246.222.35.149,Berlin,desktop,True
user_874,2024-08-11 21:41:23.709647,otp,True,107.221.30.255,London,mobile,False
user_441,2024-08-07 21:41:23.709657,biometric,True,216.48.195.123,New York,tablet,False
user_418,2024-07-16 21:41:23.709666,otp,False,9.71.71.32,Paris,desktop,True
user_867,2024-08-03 21:41:23.709678,password,True,156.234.36.27,Paris,desktop,False
user_20,2024-08-03 21:41:23.709688,biometric,True,169.196.115.20,Berlin,mobile,False
user_980,2024-07-31 21:41:23.709697,otp,True,194.248.64.6,San Francisco,mobile,False
user_100,2024-07-22 21:41:23.709708,password,True,22.216.229.172,Berlin,desktop,False
user_557,2024-08-02 21:41:23.709718,password,True,38.223.114.15,Paris,tablet,False
user_56,2024-07-19 21:41:23.709728,otp,True,142.193.191.195,New York,mobile,False
user_952,2024-07-24 21:41:23.709742,biometric,True,202.215.99.14,New York,mobile,False
user_535,2024-08-01 21:41:23.709753,otp,True,222.6.33.126,New York,mobile,False
user_328,2024-07-29 21:41:23.709763,password,True,100.1.186.50,Berlin,mobile,False
user_683,2024-07-30 21:41:23.709775,otp,False,244.189.132.204,Paris,tablet,True
user_689,2024-07-16 21:41:23.709787,biometric,True,91.238.108.236,Berlin,desktop,False
user_178,2024-07-14 21:41:23.709799,biometric,True,251.170.200.175,London,desktop,False
user_434,2024-07-30 21:41:23.709812,password,True,145.56.181.36,Paris,desktop,False
user_641,2024-08-01 21:41:23.709822,password,True,157.52.228.39,London,tablet,False
user_339,2024-08-09 21:41:23.709836,biometric,False,52.141.56.63,San Francisco,mobile,True
user_498,2024-07-19 21:41:23.709848,password,False,124.69.57.141,Paris,tablet,True
user_328,2024-07-26 21:41:23.709860,otp,True,7.111.83.136,Paris,mobile,False
user_153,2024-08-01 21:41:23.709872,biometric,True,227.81.210.5,Paris,tablet,False
user_293,2024-07-28 21:41:23.709888,biometric,True,122.91.55.134,San Francisco,mobile,False
user_613,2024-07-29 21:41:23.709901,otp,True,210.229.171.238,Berlin,tablet,False
user_324,2024-07-13 21:41:23.709913,biometric,True,61.102.54.243,New York,tablet,False
user_487,2024-07-17 21:41:23.709926,biometric,True,40.224.103.150,London,desktop,False
user_782,2024-08-08 21:41:23.709938,otp,False,136.116.110.135,New York,tablet,True
user_235,2024-08-11 21:41:23.709954,biometric,True,194.217.186.253,Berlin,mobile,False
user_256,2024-07-29 21:41:23.709968,password,False,198.123.200.105,New York,mobile,True
user_431,2024-08-08 21:41:23.709981,otp,True,168.33.243.183,London,mobile,False
user_741,2024-07-20 21:41:23.709992,otp,True,92.50.143.244,New York,mobile,False
user_43,2024-08-07 21:41:23.710004,biometric,True,198.162.84.192,London,mobile,False
user_131,2024-07-18 21:41:23.710016,password,True,166.67.82.196,San Francisco,desktop,False
user_172,2024-07-19 21:41:23.710028,otp,True,34.207.61.159,San Francisco,tablet,False
user_629,2024-07-29 21:41:23.710040,otp,True,69.8.116.114,New York,desktop,False
user_608,2024-07-24 21:41:23.710052,biometric,False,24.145.224.122,New York,tablet,True
user_977,2024-07-30 21:41:23.710067,biometric,True,123.26.11.255,New York,mobile,False
user_603,2024-07-14 21:41:23.710079,biometric,True,212.184.237.93,London,mobile,False
user_573,2024-07-14 21:41:23.710091,password,True,29.69.244.102,New York,desktop,False
user_771,2024-07-25 21:41:23.710103,password,True,218.194.134.24,New York,mobile,False
user_424,2024-07-14 21:41:23.710115,password,True,122.213.8.76,New York,desktop,False
user_81,2024-07-16 21:41:23.710127,password,False,96.36.177.219,New York,mobile,True
user_700,2024-07-20 21:41:23.710142,otp,False,176.78.78.245,London,desktop,True
user_533,2024-07-29 21:41:23.710154,biometric,True,82.157.126.13,Berlin,desktop,False
user_667,2024-07-29 21:41:23.710349,password,True,196.46.223.192,New York,mobile,False
user_633,2024-07-24 21:41:23.710368,otp,True,249.98.51.211,Paris,desktop,False
user_329,2024-07-23 21:41:23.710375,biometric,True,73.179.32.207,London,desktop,False
user_635,2024-08-11 21:41:23.710389,password,True,109.29.89.225,San Francisco,tablet,False
user_899,2024-08-05 21:41:23.710401,password,True,81.208.225.236,London,mobile,False
user_237,2024-08-04 21:41:23.710419,otp,True,70.211.129.159,San Francisco,mobile,False
user_159,2024-07-20 21:41:23.710428,otp,True,30.209.152.109,Berlin,tablet,False
user_759,2024-07-25 21:41:23.710446,otp,True,187.166.29.100,San Francisco,mobile,False
user_469,2024-08-04 21:41:23.710453,otp,True,127.93.121.14,Paris,mobile,False
user_184,2024-07-23 21:41:23.710460,biometric,True,124.181.234.16,New York,desktop,False
user_752,2024-07-13 21:41:23.710466,password,False,52.241.178.230,San Francisco,mobile,True
user_822,2024-07-26 21:41:23.710478,biometric,True,27.50.98.97,New York,tablet,False
user_964,2024-07-14 21:41:23.710485,otp,False,3.251.254.111,San Francisco,desktop,True
user_102,2024-07-27 21:41:23.710522,password,True,151.171.48.54,New York,desktop,False
user_972,2024-07-15 21:41:23.710531,password,True,152.149.53.199,London,desktop,False
user_292,2024-08-09 21:41:23.710538,biometric,True,123.47.251.132,San Francisco,mobile,False
user_883,2024-07-27 21:41:23.710544,otp,False,58.87.250.240,San Francisco,tablet,True
user_65,2024-08-07 21:41:23.710550,biometric,True,223.216.3.113,Berlin,mobile,False
user_540,2024-08-02 21:41:23.710556,biometric,True,113.76.76.123,London,desktop,False
user_845,2024-07-14 21:41:23.710563,otp,True,236.253.29.176,London,mobile,False
user_836,2024-07-23 21:41:23.710569,biometric,False,38.153.213.159,Paris,tablet,True
user_353,2024-08-05 21:41:23.710583,password,True,138.19.138.26,San Francisco,desktop,False
user_419,2024-07-28 21:41:23.710589,password,False,121.70.18.251,London,desktop,True
user_249,2024-07-21 21:41:23.710599,password,True,20.100.67.41,San Francisco,desktop,False
user_977,2024-08-02 21:41:23.710605,biometric,True,74.238.5.95,Paris,desktop,False
user_715,2024-07-20 21:41:23.710611,biometric,True,123.166.255.43,Paris,mobile,False
user_911,2024-08-08 21:41:23.710618,biometric,True,102.196.101.193,San Francisco,mobile,False
user_422,2024-07-28 21:41:23.710626,otp,True,209.58.27.176,Paris,mobile,False
user_27,2024-07-24 21:41:23.710632,otp,False,156.40.16.5,Berlin,desktop,True
user_264,2024-07-22 21:41:23.710640,password,False,213.232.231.197,Berlin,desktop,True
user_470,2024-07-22 21:41:23.710647,password,True,68.210.127.144,San Francisco,mobile,False
user_101,2024-07-18 21:41:23.710653,biometric,True,246.150.64.244,San Francisco,tablet,False
user_881,2024-08-01 21:41:23.710659,password,True,215.145.99.34,Berlin,desktop,False
user_319,2024-08-11 21:41:23.710666,biometric,True,5.134.72.104,New York,mobile,False
user_177,2024-07-17 21:41:23.710672,biometric,True,198.1.32.227,Paris,tablet,False
user_832,2024-07-14 21:41:23.710678,otp,True,177.103.42.162,New York,tablet,False
user_365,2024-08-02 21:41:23.710684,password,True,58.246.127.122,Berlin,mobile,False
user_561,2024-07-25 21:41:23.710690,otp,True,142.136.42.72,San Francisco,mobile,False
user_916,2024-08-11 21:41:23.710698,password,True,238.68.107.245,New York,mobile,False
user_317,2024-08-09 21:41:23.710704,password,True,229.21.3.92,London,desktop,False
user_344,2024-07-25 21:41:23.710710,password,False,81.196.161.65,Berlin,desktop,True
user_336,2024-07-25 21:41:23.710719,otp,True,38.147.203.114,London,mobile,False
user_248,2024-08-05 21:41:23.710729,biometric,True,126.172.121.199,London,tablet,False
user_775,2024-08-09 21:41:23.710735,otp,True,13.127.66.57,Paris,tablet,False
user_831,2024-07-22 21:41:23.710742,password,False,142.30.97.137,London,desktop,True
user_102,2024-07-31 21:41:23.710750,otp,True,89.17.114.8,Berlin,tablet,False
user_433,2024-07-26 21:41:23.710756,biometric,True,241.252.248.110,San Francisco,mobile,False
user_620,2024-08-07 21:41:23.710763,biometric,True,212.234.178.45,London,desktop,False
user_947,2024-07-14 21:41:23.710770,otp,True,11.98.247.86,New York,mobile,False
user_766,2024-07-31 21:41:23.710777,otp,True,222.152.206.231,San Francisco,tablet,False
user_805,2024-07-29 21:41:23.710783,password,True,19.11.253.42,Berlin,desktop,False
user_756,2024-08-03 21:41:23.710793,password,True,180.209.13.196,Paris,desktop,False
user_779,2024-07-19 21:41:23.710800,biometric,True,89.210.6.132,Paris,mobile,False
user_688,2024-08-04 21:41:23.710807,biometric,False,234.180.20.196,San Francisco,desktop,True
user_911,2024-07-28 21:41:23.710813,password,False,106.237.184.185,San Francisco,tablet,True
user_855,2024-07-14 21:41:23.710829,otp,True,230.132.143.100,London,mobile,False
user_98,2024-08-05 21:41:23.710836,otp,False,85.26.64.222,Paris,mobile,True
user_659,2024-08-09 21:41:23.710842,otp,True,228.182.252.131,London,desktop,False
user_819,2024-07-28 21:41:23.710848,otp,True,213.52.54.124,San Francisco,mobile,False
user_810,2024-07-12 21:41:23.710854,otp,True,69.126.91.92,Berlin,desktop,False
user_131,2024-07-20 21:41:23.710860,otp,True,83.96.55.203,San Francisco,mobile,False
user_2,2024-08-03 21:41:23.710867,password,True,2.218.241.168,Paris,desktop,False
user_244,2024-07-12 21:41:23.710873,biometric,True,56.31.232.71,Paris,mobile,False
user_502,2024-08-06 21:41:23.710879,biometric,False,42.32.196.158,New York,mobile,True
user_2,2024-07-22 21:41:23.710890,otp,True,16.109.103.99,Berlin,mobile,False
user_134,2024-07-30 21:41:23.710896,otp,False,31.75.48.221,London,tablet,True
user_371,2024-07-12 21:41:23.710903,otp,True,113.157.49.86,Berlin,desktop,False
user_432,2024-07-14 21:41:23.710909,biometric,True,219.53.145.206,San Francisco,tablet,False
user_1000,2024-08-01 21:41:23.710915,biometric,True,27.121.152.60,San Francisco,mobile,False
user_161,2024-07-31 21:41:23.710923,biometric,True,43.239.76.82,London,tablet,False
user_38,2024-07-28 21:41:23.710929,otp,True,9.141.123.13,New York,tablet,False
user_429,2024-08-05 21:41:23.710936,biometric,True,184.53.117.177,London,desktop,False
user_296,2024-07-31 21:41:23.710941,otp,True,95.167.140.34,London,tablet,False
user_948,2024-08-07 21:41:23.710948,password,True,163.27.104.180,San Francisco,mobile,False
user_582,2024-08-04 21:41:23.710954,otp,True,123.141.192.99,New York,desktop,False
user_237,2024-07-21 21:41:23.710959,password,True,92.200.65.66,Paris,desktop,False
user_73,2024-07-28 21:41:23.710966,otp,True,6.195.94.163,San Francisco,tablet,False
user_560,2024-08-01 21:41:23.710976,password,True,89.190.48.66,San Francisco,tablet,False
user_359,2024-07-20 21:41:23.710986,otp,True,213.30.63.47,Paris,desktop,False
user_844,2024-07-27 21:41:23.710997,biometric,True,60.180.179.229,London,mobile,False
user_253,2024-07-26 21:41:23.711008,password,True,135.49.226.218,Paris,mobile,False
user_854,2024-08-04 21:41:23.711015,password,True,47.131.208.210,Berlin,tablet,False
user_866,2024-07-30 21:41:23.711021,otp,True,232.97.21.63,Paris,mobile,False
user_265,2024-07-25 21:41:23.711027,password,True,78.17.208.59,Paris,mobile,False
user_736,2024-07-20 21:41:23.711033,password,True,69.95.238.68,San Francisco,tablet,False
user_91,2024-08-02 21:41:23.711044,otp,False,29.113.112.193,Berlin,desktop,True
user_733,2024-08-05 21:41:23.711050,biometric,False,238.141.217.242,Paris,tablet,True
user_596,2024-07-25 21:41:23.711059,password,True,12.178.46.46,London,desktop,False
user_697,2024-08-02 21:41:23.711065,biometric,True,188.17.226.97,Berlin,desktop,False
user_565,2024-08-09 21:41:23.711071,otp,True,20.22.255.103,Berlin,tablet,False
user_407,2024-07-28 21:41:23.711077,biometric,True,218.141.124.90,Paris,tablet,False
user_2,2024-07-12 21:41:23.711084,biometric,True,223.65.123.202,San Francisco,desktop,False
user_295,2024-07-14 21:41:23.711090,biometric,False,125.39.50.185,London,desktop,True
user_348,2024-08-10 21:41:23.711097,otp,True,139.121.45.223,Berlin,desktop,False
user_353,2024-08-04 21:41:23.711103,otp,True,91.247.125.9,Berlin,tablet,False
user_581,2024-07-18 21:41:23.711109,biometric,False,219.154.61.117,Berlin,mobile,True
user_481,2024-08-04 21:41:23.711115,otp,True,65.107.68.166,London,mobile,False
user_736,2024-07-28 21:41:23.711121,otp,False,48.100.198.210,New York,mobile,True
user_214,2024-07-15 21:41:23.711129,password,True,238.95.181.219,London,desktop,False
user_13,2024-07-19 21:41:23.711135,biometric,True,49.196.3.253,New York,mobile,False
user_910,2024-07-20 21:41:23.711141,password,True,175.109.235.73,Paris,desktop,False
user_265,2024-08-06 21:41:23.711147,password,True,205.217.31.197,Berlin,desktop,False
user_757,2024-08-05 21:41:23.711153,password,True,21.191.244.215,San Francisco,tablet,False
user_56,2024-07-19 21:41:23.711159,password,True,33.230.234.33,San Francisco,desktop,False
user_822,2024-07-24 21:41:23.711165,password,False,125.130.42.226,Paris,desktop,True
user_781,2024-07-23 21:41:23.711173,biometric,True,17.129.163.139,London,desktop,False
user_908,2024-07-16 21:41:23.711182,otp,True,200.125.106.104,New York,mobile,False
user_138,2024-08-08 21:41:23.711188,otp,True,30.83.72.18,Paris,mobile,False
user_551,2024-07-20 21:41:23.711195,otp,True,28.214.162.221,Paris,tablet,False
user_661,2024-08-04 21:41:23.711201,password,False,130.201.3.232,Paris,mobile,True
user_155,2024-07-31 21:41:23.711207,otp,True,148.42.150.205,Paris,desktop,False
user_350,2024-07-20 21:41:23.711214,biometric,False,71.170.194.239,London,mobile,True
user_599,2024-07-27 21:41:23.711223,password,False,245.179.85.89,London,tablet,True
user_233,2024-08-08 21:41:23.711231,password,False,31.218.45.199,Paris,desktop,True
user_662,2024-08-06 21:41:23.711237,biometric,True,206.125.124.156,San Francisco,desktop,False
user_345,2024-07-20 21:41:23.711243,biometric,True,247.97.169.7,San Francisco,mobile,False
user_601,2024-08-02 21:41:23.711249,biometric,True,210.244.193.174,New York,mobile,False
user_624,2024-08-06 21:41:23.711256,password,True,177.97.153.202,Berlin,mobile,False
user_792,2024-07-31 21:41:23.711262,otp,True,182.66.59.214,San Francisco,tablet,False
user_882,2024-08-09 21:41:23.711268,password,True,152.242.51.186,Berlin,mobile,False
user_74,2024-08-04 21:41:23.711275,otp,True,248.183.224.32,Berlin,tablet,False
user_33,2024-08-06 21:41:23.711281,biometric,False,109.179.111.165,New York,mobile,True
user_520,2024-07-12 21:41:23.711289,biometric,True,141.112.99.37,Berlin,mobile,False
user_101,2024-07-19 21:41:23.711296,password,True,132.141.109.148,Berlin,mobile,False
user_900,2024-08-09 21:41:23.711301,otp,True,164.50.206.146,San Francisco,desktop,False
user_438,2024-07-25 21:41:23.711307,otp,False,78.190.185.106,Berlin,mobile,True
user_145,2024-07-21 21:41:23.711313,password,True,25.143.74.94,Paris,desktop,False
user_544,2024-08-01 21:41:23.711320,otp,True,7.5.25.231,Paris,desktop,False
user_52,2024-07-17 21:41:23.711330,otp,False,15.1.173.5,San Francisco,tablet,True
user_652,2024-07-20 21:41:23.711336,biometric,False,120.139.168.254,San Francisco,desktop,True
user_499,2024-08-02 21:41:23.711342,password,True,109.159.182.250,Paris,desktop,False
user_880,2024-08-03 21:41:23.711349,biometric,True,14.136.104.207,San Francisco,mobile,False
user_34,2024-08-04 21:41:23.711355,biometric,True,167.99.39.29,New York,tablet,False
user_639,2024-08-06 21:41:23.711363,otp,True,211.244.8.221,Paris,tablet,False
user_701,2024-07-18 21:41:23.711369,otp,True,75.184.248.62,New York,desktop,False
user_608,2024-07-17 21:41:23.711375,password,True,154.207.30.180,Berlin,tablet,False
user_121,2024-08-03 21:41:23.711381,biometric,True,21.250.221.181,London,tablet,False
user_950,2024-07-14 21:41:23.711390,otp,True,211.87.48.161,New York,desktop,False
user_996,2024-07-27 21:41:23.711397,biometric,True,126.76.196.238,Paris,mobile,False
user_556,2024-08-05 21:41:23.711403,biometric,True,143.131.136.250,San Francisco,mobile,False
user_100,2024-07-26 21:41:23.711409,biometric,True,130.179.209.237,San Francisco,tablet,False
user_645,2024-08-06 21:41:23.711415,password,False,124.7.160.250,London,mobile,True
user_835,2024-07-25 21:41:23.711421,biometric,True,249.5.200.120,Paris,tablet,False
user_499,2024-07-15 21:41:23.711427,biometric,True,223.85.91.54,San Francisco,tablet,False
user_983,2024-07-15 21:41:23.711433,otp,True,147.133.39.229,Berlin,tablet,False
user_625,2024-07-12 21:41:23.711440,otp,True,179.255.170.73,London,desktop,False
user_850,2024-07-29 21:41:23.711446,password,True,63.27.76.116,London,mobile,False
user_629,2024-08-10 21:41:23.711452,biometric,True,45.215.22.148,Berlin,tablet,False
user_197,2024-07-20 21:41:23.711458,biometric,True,91.74.252.164,San Francisco,mobile,False
user_63,2024-07-25 21:41:23.711470,otp,True,230.98.152.117,New York,tablet,False
user_176,2024-07-22 21:41:23.711480,biometric,True,152.177.20.145,San Francisco,desktop,False
user_610,2024-07-12 21:41:23.711493,otp,False,96.66.136.148,New York,mobile,True
user_838,2024-07-15 21:41:23.711501,otp,False,19.11.145.234,San Francisco,tablet,True
user_51,2024-07-21 21:41:23.711507,otp,True,173.196.125.178,Paris,tablet,False
user_831,2024-08-05 21:41:23.711513,password,True,191.17.9.198,New York,tablet,False
user_957,2024-08-05 21:41:23.711520,biometric,True,47.123.79.32,New York,desktop,False
user_202,2024-08-09 21:41:23.711526,biometric,True,14.74.143.45,Paris,mobile,False
user_50,2024-08-04 21:41:23.711533,otp,True,62.223.122.2,London,desktop,False
user_177,2024-08-07 21:41:23.711539,otp,False,191.168.117.159,London,tablet,True
user_375,2024-07-19 21:41:23.711547,password,True,201.200.247.223,Paris,tablet,False
user_961,2024-08-04 21:41:23.711553,password,True,164.82.175.8,Berlin,desktop,False
user_87,2024-07-24 21:41:23.711559,otp,True,249.132.245.29,San Francisco,mobile,False
user_904,2024-07-31 21:41:23.711591,otp,True,25.72.29.168,Paris,mobile,False
user_241,2024-08-09 21:41:23.711600,otp,True,49.92.245.58,New York,mobile,False
user_107,2024-07-25 21:41:23.711606,password,True,81.255.145.68,Berlin,tablet,False
user_866,2024-08-06 21:41:23.711612,otp,True,83.205.153.34,London,desktop,False
user_832,2024-08-02 21:41:23.711618,biometric,True,68.191.35.240,Berlin,mobile,False
user_312,2024-07-16 21:41:23.711624,password,True,10.126.21.207,San Francisco,tablet,False
user_576,2024-08-08 21:41:23.711630,biometric,True,183.103.93.62,Berlin,mobile,False
user_286,2024-08-09 21:41:23.711636,otp,True,208.37.84.140,Berlin,tablet,False
user_788,2024-08-06 21:41:23.711646,password,True,237.238.42.239,Paris,mobile,False
user_927,2024-07-24 21:41:23.711652,otp,True,100.149.235.125,San Francisco,tablet,False
user_148,2024-08-02 21:41:23.711658,password,False,43.42.64.252,London,tablet,True
user_176,2024-08-08 21:41:23.711666,password,True,153.179.32.227,London,desktop,False
user_929,2024-07-30 21:41:23.711673,otp,False,44.212.140.233,San Francisco,tablet,True
user_290,2024-07-14 21:41:23.711679,otp,True,169.190.166.161,Paris,desktop,False
user_89,2024-07-20 21:41:23.711687,password,False,34.137.11.74,London,mobile,True
user_691,2024-07-18 21:41:23.711693,password,True,224.20.204.251,San Francisco,tablet,False
user_828,2024-07-12 21:41:23.711700,biometric,True,15.184.176.231,Paris,tablet,False
user_584,2024-08-10 21:41:23.711706,biometric,True,31.121.8.175,Berlin,tablet,False
user_750,2024-08-07 21:41:23.711712,biometric,True,144.203.11.186,New York,mobile,False
user_674,2024-08-09 21:41:23.711718,otp,True,44.203.245.238,San Francisco,desktop,False
user_424,2024-08-06 21:41:23.711724,password,True,198.74.72.9,New York,desktop,False
user_650,2024-07-14 21:41:23.711731,biometric,True,46.55.241.97,Paris,desktop,False
user_26,2024-07-14 21:41:23.711737,password,True,48.31.13.56,San Francisco,tablet,False
user_624,2024-08-07 21:41:23.711743,biometric,False,132.34.131.153,Paris,desktop,True
user_607,2024-08-02 21:41:23.711749,biometric,True,242.37.251.59,London,desktop,False
user_533,2024-07-14 21:41:23.711755,password,True,130.198.101.155,New York,mobile,False
